Time	Dept	Course	Lang	Tutor
11:20 AM	COSC	111	Java	Andrew
11:30 AM	COSC	111	Java	Andrew
11:40 AM	Math	120	Java	Andrew
12:20 PM	COSC	111	Java	Andrew
2:30 PM	COSC	111	Java	Will
4:20 PM	COSC	341	Prolog	Will
