Time	Dept	Course	Lang	Tutor
12:10 PM	COSC	211	Java	Will
12:40 PM	IS	247	Javascript	Will
12:50 PM	COSC	111	Java	Will
1:20 PM	COSC	221	LC3	Will
1:30 PM	COSC	111	Java	Will
