Time	Dept	Course	Lang	Tutor
10:37 AM	COSC	211	Java	Will
10:55 AM	COSC	211	Java	Will
11:07 AM	COSC	111	Java	Will
11:18 AM	COSC	111	Java	Will
1:00 PM	COSC	341	Lisp	Andrew
12:30 PM	COSC	371	Java	Andrew
3:00 PM	COSC	211	Java	Will
3:30 PM	COSC	211	Java	Will
3:50 PM	COSC	211	Java	Will
3:20 PM	COSC	211	Java	Will
4:30 PM	COSC	211	Java	Andrew
4:50 PM	COSC	231	Javascript	Andrew
5:00 PM	COSC	211	Java	Andrew
