Time	Dept	Course	Lang	Tutor
12:20 PM	COSC	211	Java	Will
12:40 PM	COSC	231	Javascript	Will
1:05 PM	COSC	211	Java	Will
1:25 PM	COSC	231	Javascript	Will
1:45 PM	COSC	231	Javascript	Will
