Time	Dept	Course	Lang	Tutor
12:07 PM	COSC	311	Java	Will
12:20 PM	COSC	211	Java	Will
12:28 PM	COSC	211	Java	Will
12:43 PM	COSC	311	Java	Will
1:03 PM	COSC	211	Java	Will
1:07 PM	COSC	211	Java	Will
11:15 PM	COSC	211	Java	Will
11:25 PM	COSC	311	Java	Will
11:40 PM	COSC	211	Java	Will
11:50 PM	COSC	211	Java	Will
