Time	Dept	Course	Lang	Tutor
12:05 PM	COSC	231	Javascript	Will
12:25 PM	COSC	111	Java	Will
12:50 PM	COSC	231	Javascript	Will
1:10 PM	COSC	111	Java	Will
1:20 PM	COSC	231	Javascript	Will
