Time	Dept	Course	Lang	Tutor
10:10 AM	COSC	341	Perl	Will
10:40 AM	IS	247	Javascript	Will
10:50 AM	COSC	341	Swift	Will
11:00 AM	IS	247	Javascript	Will
11:15 AM	IS	247	Javascript	Andrew
3:00 PM	COSC	211	Java	Will
3:30 PM	COSC	211	Java	Will
4:00 PM	COSC	211	Java	Will
4:45 PM	COSC	111	Java	Andrew
5:15 PM	COSC	311	Java	Andrew
