Time	Dept	Course	Lang	Tutor
10:45 AM	COSC	231	Javascript	Will
12:20 PM	COSC	341	C	Andrew
12:45 PM	COSC	341	C	Andrew
1:20 PM	COSC	221	LC-3	Andrew
3:00 PM	COSC	236	C++	Will
3:12 PM	COSC	236	C++	Will
3:50 PM	COSC	211	Java	Will
4:25 PM	COSC	211	Java	Will
5:10 PM	COSC	211	Java	Andrew
5:40 PM	COSC	341	C	Andrew
7:15 PM	COSC	211	Java	Maryam
7:35 PM	COSC	311	Java	Maryam
