Time	Dept	Course	Lang	Tutor
10:10 AM	COSC	374	Java	Will
10:35 AM	COSC	374	Java	Will
11:20 AM	COSC	374	Java	Will
2:45 PM	COSC	211	Java	Will
3:15 PM	COSC	211	Java	Will
1:30 PM	COSC	311	Java	Andrew
5:30 PM	COSC	211	Java	Andrew
5:45 PM	COSC	231	Javascript	Andrew
6:00 PM	COSC	246	C++	Andrew
7:00 PM	COSC	111	Java	Maryam
